Ano;Município (Código);Município;area_lavouras;despesa_insumos;despesa_lavouras;despesa_terras;CR_sicor;pessoal_ocupado;qtde_maquinas;qtde_tratores;receita_lavouras;uso_adubos;uso_agrotoxicos;uso_assistencia_tecnica;uso_corretivos;producao;pib_agro
2017;2313351;Tejuçuoca - CE;2002,0;1078;917;142;976586,64;1777;16;15;3192;148;228;115;2;8566;12578
2017;2313401;Tianguá - CE;7380,7;25673;11371;8717;4476792,74;9037;36;29;30696;1267;843;406;287;84869;189973
2017;2313500;Trairi - CE;17572,6;10295;18439;3299;5121483,66;12528;57;55;63492;2076;641;194;32;49751;67661
2017;2313559;Tururu - CE;1684,8;1138;1593;331;920517,27;2094;14;11;7540;265;258;178;NA;4668;10207
2017;2313609;Ubajara - CE;4511,9;18888;17999;8891;2625883,87;6075;78;64;21703;1123;761;130;502;89051;88743
2017;2313708;Umari - CE;1386,3;808;NA;NA;948225,71;2397;11;8;NA;22;430;53;1;6241;6302
2017;2313757;Umirim - CE;3141,5;7726;9463;1315;5615788,77;2631;44;31;12637;122;562;213;8;25487;23119
2017;2313807;Uruburetama - CE;2695,9;777;2053;NA;850926,53;2035;NA;NA;17020;98;102;59;5;35490;143733
2017;2313906;Uruoca - CE;2592,7;1388;1961;NA;4820232,55;4370;3;NA;5873;457;198;116;2;5455;19813
2017;2313955;Varjota - CE;1143,9;3045;1666;602;580128,49;1279;24;24;6111;61;450;18;11;10326;96784
2017;2314003;Várzea Alegre - CE;3624,4;3707;3066;842;3635345,70;8245;22;21;20171;67;1989;355;1;26300;41666
2017;2314102;Viçosa do Ceará - CE;7466,1;4293;11134;2753;5686623,06;14191;11;11;39167;1697;1610;448;120;23089;79291
2017;2400109;Acari - RN;776,8;6300;206;390;1008345,02;691;16;12;539;101;39;50;4;14702;12813
2017;2400208;Açu - RN;4754,6;11637;23198;8409;3162266,20;2937;94;68;26060;286;534;371;27;35877;21156
2017;2400307;Afonso Bezerra - RN;2175,9;7018;11471;5704;3130097,20;1973;60;41;13392;164;176;123;10;17580;6363
2017;2400406;Água Nova - RN;370,1;357;NA;97;425728,52;538;NA;NA;NA;16;60;38;NA;1383;971
2017;2400505;Alexandria - RN;1660,2;4491;NA;NA;1830254,63;1448;11;11;NA;21;193;35;NA;9194;3520
2017;2400604;Almino Afonso - RN;712,8;NA;NA;NA;785029,25;695;3;3;NA;10;120;19;NA;4733;1964
2017;2400703;Alto do Rodrigues - RN;1828,2;3865;8384;NA;227945,30;1107;101;67;11229;168;124;41;8;15270;13773
2017;2400802;Angicos - RN;3582,4;2331;NA;NA;918515,92;512;26;22;NA;23;15;34;NA;6266;4283
2017;2400901;Antônio Martins - RN;1300,9;849;NA;71;1803921,43;999;NA;3;NA;23;240;25;3;2989;1983
2017;2401008;Apodi - RN;16421,7;18569;55548;13902;8838004,68;7778;389;244;22954;945;1177;234;32;44667;74519
2017;2401107;Areia Branca - RN;933,6;692;218;NA;380650,08;595;8;4;1249;27;27;61;4;2208;14146
2017;2401206;Arês - RN;9756,4;7618;14224;NA;214736,72;1099;53;37;47649;93;45;14;21;55134;101708
2017;2401305;Campo Grande - RN;1857,7;5514;NA;NA;4371098,53;2101;23;16;NA;127;150;98;1;17858;7102
2017;2401404;Baía Formosa - RN;10488,1;NA;NA;NA;410802,82;2544;75;54;NA;7;4;4;4;55889;48787
2017;2401453;Baraúna - RN;7265,9;22957;62359;22230;4286537,47;3528;440;362;49135;382;546;127;6;52399;31887
2017;2401503;Barcelona - RN;NA;592;NA;113;315638,64;522;16;16;NA;34;17;40;NA;1889;914
2017;2401602;Bento Fernandes - RN;2040,5;1638;279;NA;578026,08;2133;29;28;908;262;122;46;5;10641;4338
2017;2401651;Bodó - RN;546,6;85;141;7;378058,45;277;NA;NA;NA;8;34;14;3;1512;2843
2017;2401701;Bom Jesus - RN;1486,3;2600;892;377;707751,92;1009;31;27;2227;199;75;73;5;5886;2764
2017;2401800;Brejinho - RN;989,2;1478;1156;NA;870972,05;938;26;22;2332;295;228;20;17;7186;6013
2017;2401859;Caiçara do Norte - RN;602,1;339;NA;NA;445018,07;252;15;9;NA;38;36;19;NA;2264;14827
2017;2401909;Caiçara do Rio do Vento - RN;822,4;NA;NA;NA;375744,00;378;NA;13;NA;2;NA;22;1;1610;1420
2017;2402006;Caicó - RN;2758,1;18182;NA;872;4114519,95;2090;56;54;NA;299;165;179;9;44277;27770
2017;2402105;Campo Redondo - RN;1468,5;1363;NA;NA;657935,47;1352;18;14;NA;113;120;142;2;8385;2384
2017;2402204;Canguaretama - RN;5048,0;16425;9468;7659;7359513,63;1736;60;45;19939;109;41;38;26;104249;167794
2017;2402303;Caraúbas - RN;5996,5;4504;NA;NA;3716705,98;3757;32;22;5657;378;466;386;13;18108;12585
2017;2402402;Carnaúba dos Dantas - RN;474,6;954;NA;NA;928887,68;465;3;NA;NA;67;10;55;1;3908;2504
2017;2402501;Carnaubais - RN;2365,9;3208;2834;NA;1838872,42;1464;24;22;4748;195;277;88;9;15046;7194
2017;2402600;Ceará-Mirim - RN;8470,3;18966;28867;NA;3596538,22;4683;207;167;55905;835;246;96;86;96709;43823
2017;2402709;Cerro Corá - RN;2244,4;1217;806;NA;1756930,74;3017;8;8;3639;348;192;139;13;14767;14231
2017;2402808;Coronel Ezequiel - RN;552,1;400;326;NA;1384281,20;592;12;12;1238;86;97;49;27;2851;2617
2017;2402907;Coronel João Pessoa - RN;572,9;319;464;86;650374,46;1014;5;5;NA;20;120;25;3;3341;931
2017;2403004;Cruzeta - RN;1937,8;6885;588;284;1345434,85;845;28;18;754;190;116;206;2;16361;9866
2017;2403103;Currais Novos - RN;647,4;5536;396;NA;1829187,85;1296;7;7;958;156;64;127;2;14613;16808
2017;2403202;Doutor Severiano - RN;1246,2;1029;NA;NA;1940938,48;1819;NA;NA;NA;134;75;42;1;10527;2427
2017;2403251;Parnamirim - RN;241,3;NA;NA;NA;610685,50;56;10;7;NA;9;1;5;3;4740;31703
2017;2403301;Encanto - RN;921,7;1278;NA;NA;1335346,68;1679;6;6;NA;144;95;75;5;4366;2242
2017;2403400;Equador - RN;290,3;503;NA;10;570925,00;505;4;NA;NA;13;3;39;NA;1387;3141
2017;2403509;Espírito Santo - RN;1220,4;1301;NA;760;1412066,27;787;6;6;2393;194;30;14;5;6803;3529
2017;2403608;Extremoz - RN;830,4;1938;1110;NA;1099836,22;459;16;16;1380;137;8;19;13;7461;12758
2017;2403707;Felipe Guerra - RN;995,4;1003;1317;300;597659,05;900;18;12;1987;142;119;32;8;2982;3196
2017;2403756;Fernando Pedroza - RN;566,2;959;NA;25;233406,72;216;9;6;NA;NA;9;17;NA;4413;704
2017;2403806;Florânia - RN;2386,7;3993;526;NA;1687627,81;1013;6;6;1820;186;187;118;NA;11445;8416
2017;2403905;Francisco Dantas - RN;NA;1276;65;50;348427,83;635;5;3;258;38;88;8;1;3542;1440
2017;2404002;Frutuoso Gomes - RN;503,6;606;NA;39;672757,18;382;NA;NA;NA;19;140;40;5;2319;1516
2017;2404101;Galinhos - RN;NA;NA;NA;NA;1635815,05;552;14;14;NA;8;3;4;1;14046;14941
2017;2404200;Goianinha - RN;7339,2;6442;15121;NA;1680514,65;940;40;28;30310;146;29;32;25;36102;33382
2017;2404309;Governador Dix-Sept Rosado - RN;4165,3;5497;3391;NA;1242066,12;1936;75;50;7745;171;273;69;6;16719;10474
2017;2404408;Grossos - RN;177,5;369;NA;47;502088,65;206;NA;NA;NA;22;10;18;NA;1212;3151
2017;2404507;Guamaré - RN;1655,4;1724;NA;441;1356670,58;426;12;12;NA;8;11;15;6;15323;45502
2017;2404606;Ielmo Marinho - RN;2944,1;4384;2634;NA;1077756,24;1995;60;53;28342;422;168;47;6;36015;10064
2017;2404705;Ipanguaçu - RN;3812,9;21041;31575;10941;8218454,57;2451;72;53;35893;258;279;125;18;45666;15904
2017;2404804;Ipueira - RN;NA;NA;NA;NA;405500,00;160;9;9;NA;21;NA;18;1;2642;2282
2017;2404853;Itajá - RN;142,8;1267;75;NA;412041,76;298;NA;NA;74;37;34;26;4;2919;2005
2017;2404903;Itaú - RN;486,4;NA;NA;NA;416172,61;106;NA;NA;NA;8;11;4;1;1392;3429
2017;2405009;Jaçanã - RN;662,6;643;NA;NA;631713,01;767;16;15;NA;141;82;76;64;2697;1909
2017;2405108;Jandaíra - RN;2321,5;984;1727;512;429070,83;521;32;31;2526;49;86;33;1;3662;2555
2017;2405207;Janduís - RN;708,2;1031;NA;123;515122,63;887;5;4;NA;82;75;48;1;3666;2890
2017;2405306;Januário Cicco - RN;3084,6;1358;4842;770;511997,67;2123;18;15;13613;496;274;41;9;7750;1960
2017;2405405;Japi - RN;NA;679;535;NA;1485658,66;495;6;5;505;19;64;37;NA;2666;1750
2017;2405504;Jardim de Angicos - RN;402,3;664;NA;NA;705220,15;351;9;8;NA;21;53;4;1;1879;1434
2017;2405603;Jardim de Piranhas - RN;916,0;16036;889;217;2186417,77;658;28;27;121;111;95;56;3;17914;9973
2017;2405702;Jardim do Seridó - RN;2058,5;6839;160;188;1894545,69;1309;22;20;560;219;51;49;10;9045;7515
2017;2405801;João Câmara - RN;3956,7;2729;2967;NA;2240449,16;3146;103;79;5409;177;140;173;6;14134;15558
2017;2405900;João Dias - RN;471,4;323;NA;NA;503814,88;632;3;3;NA;9;169;12;NA;2155;982
2017;2406007;José da Penha - RN;980,3;1035;NA;67;1365737,08;1143;5;5;NA;33;260;46;NA;4675;2936
2017;2406106;Jucurutu - RN;2405,3;10272;NA;471;3924263,24;1746;24;22;731;261;296;115;2;28956;18516
2017;2406155;Jundiá - RN;565,8;894;612;220;793221,34;1029;NA;NA;NA;232;39;4;4;11017;1919
2017;2406205;Lagoa d'Anta - RN;1482,4;726;NA;448;1002094,61;2102;25;25;NA;257;238;25;6;5068;1448
2017;2406304;Lagoa de Pedras - RN;2168,3;1182;1663;820;1877908,32;1340;24;17;5533;389;225;31;7;6723;6971
2017;2406403;Lagoa de Velhos - RN;NA;552;NA;52;287182,95;217;11;10;NA;56;8;66;NA;1790;1829
2017;2406502;Lagoa Nova - RN;6793,8;4040;3606;NA;2231854,86;6025;26;20;13619;609;942;235;36;14408;9337
2017;2406601;Lagoa Salgada - RN;1276,7;1207;NA;NA;835372,48;1079;21;17;5660;250;59;15;8;4607;3877
2017;2406700;Lajes - RN;3136,6;1176;120;76;1311487,24;1362;13;9;632;12;60;63;4;4670;2276
2017;2406809;Lajes Pintadas - RN;NA;NA;148;NA;705799,10;406;NA;NA;367;7;74;14;1;2570;1740
2017;2406908;Lucrécia - RN;522,9;NA;NA;NA;734477,79;384;3;NA;NA;11;56;12;NA;1214;1542
2017;2407005;Luís Gomes - RN;967,3;NA;NA;NA;369465,40;918;NA;NA;NA;19;134;26;NA;2861;929
2017;2407104;Macaíba - RN;5197,4;11611;6752;2351;4288269,18;4597;114;80;18290;785;416;116;33;44337;26815
2017;2407203;Macau - RN;1068,0;NA;4300;NA;2240272,97;518;29;28;NA;4;3;13;NA;10968;34485
2017;2407252;Major Sales - RN;962,4;286;NA;95;163500,00;221;18;7;NA;8;55;18;NA;2547;1840
2017;2407302;Marcelino Vieira - RN;1293,0;1318;142;218;1469932,82;1337;16;14;598;41;171;82;2;5753;4778
2017;2407401;Martins - RN;580,2;438;283;134;496525,66;691;4;3;2050;64;177;18;NA;2082;1047
2017;2407500;Maxaranguape - RN;1227,3;1412;4437;NA;170101,30;736;37;34;10342;220;172;24;24;12209;14297
2017;2407609;Messias Targino - RN;NA;673;19;NA;1313990,71;341;11;11;75;65;NA;57;NA;7329;1836
2017;2407708;Montanhas - RN;113,0;367;NA;NA;683449,87;551;12;10;NA;89;82;14;NA;3819;6401
2017;2407807;Monte Alegre - RN;2018,7;2134;2109;NA;2173825,60;1382;56;40;6923;319;150;60;11;12298;12395
2017;2407906;Monte das Gameleiras - RN;432,8;NA;NA;NA;759382,33;411;NA;NA;429;19;1;26;NA;860;822
2017;2408003;Mossoró - RN;13549,4;99070;202686;NA;13404444,81;9302;412;321;206745;517;851;347;57;276674;143454
2017;2408102;Natal - RN;27,3;NA;NA;NA;401696654,38;299;NA;NA;NA;49;1;19;14;4513;19485
2017;2408201;Nísia Floresta - RN;2066,2;4697;7769;NA;1455546,91;1352;70;57;6889;200;37;34;44;105072;93902
2017;2408300;Nova Cruz - RN;3508,8;2830;3326;NA;4966840,84;5167;94;62;8586;530;319;65;17;18446;20082
2017;2408409;Olho d'Água do Borges - RN;744,0;335;206;NA;648667,97;597;NA;NA;1222;40;104;144;NA;1856;1747
2017;2408508;Ouro Branco - RN;669,4;NA;NA;NA;1737476,08;752;16;15;NA;47;1;11;1;6554;3749
2017;2408607;Paraná - RN;434,4;664;96;NA;922803,89;737;NA;NA;913;22;215;7;1;4039;1152
2017;2408706;Paraú - RN;701,1;2065;NA;100;396121,29;360;NA;NA;239;46;77;27;2;4960;3527
2017;2408805;Parazinho - RN;3496,4;842;NA;NA;353632,12;909;26;18;NA;49;48;77;2;5320;2684
2017;2408904;Parelhas - RN;530,5;2347;NA;NA;2297500,95;936;6;5;NA;124;29;96;6;7675;10942
2017;2408953;Rio do Fogo - RN;1074,5;1896;4203;2002;661211,83;623;87;86;7400;113;52;25;36;6543;43457
2017;2409100;Passa e Fica - RN;824,3;836;1170;NA;2678615,60;1691;8;8;3651;246;102;21;10;3497;1805
2017;2409209;Passagem - RN;271,4;524;NA;195;236727,98;306;8;7;NA;84;32;7;1;2608;2002
2017;2409308;Patu - RN;NA;2068;NA;NA;1136558,88;1005;18;16;NA;98;202;70;NA;4601;3785
2017;2409332;Santa Maria - RN;717,1;661;NA;91;401848,28;354;22;19;NA;37;30;19;1;2294;1403
2017;2409407;Pau dos Ferros - RN;1321,4;1945;NA;259;692631,92;1201;20;14;NA;106;137;43;7;6452;5684
2017;2409506;Pedra Grande - RN;897,8;2912;NA;983;300750,47;403;13;13;NA;58;51;37;2;11620;5742
2017;2409605;Pedra Preta - RN;834,6;NA;111;NA;803701,90;933;NA;NA;280;50;117;8;NA;3111;2440
2017;2409704;Pedro Avelino - RN;2948,6;1142;407;60;1300338,35;1251;36;25;743;19;7;143;1;6055;2506
2017;2409803;Pedro Velho - RN;3308,9;3746;6608;3457;2299140,48;1203;61;51;10770;164;130;29;22;14238;9840
2017;2409902;Pendências - RN;179,4;14806;NA;NA;566493,26;889;19;19;NA;60;45;35;NA;94158;35039
2017;2410009;Pilões - RN;NA;742;NA;91;291451,18;396;4;3;NA;19;59;21;1;2213;2070
2017;2410108;Poço Branco - RN;1290,3;653;855;NA;1296448,39;1064;21;20;2596;215;146;22;5;3795;6796
2017;2410207;Portalegre - RN;915,0;641;519;75;1011221,66;819;NA;NA;1556;32;125;49;NA;2260;1060
2017;2410256;Porto do Mangue - RN;564,3;465;154;NA;674550,48;357;NA;NA;760;11;60;9;NA;1479;8266
2017;2410306;Serra Caiada - RN;1547,7;1843;1112;NA;1143121,48;1116;20;15;2496;164;91;118;12;4212;3848
2017;2410405;Pureza - RN;4927,8;4320;12769;NA;1486654,94;2718;83;69;22945;487;157;71;25;22204;50527
2017;2410504;Rafael Fernandes - RN;NA;1403;NA;NA;955724,76;1039;4;3;NA;114;75;59;2;4907;4347
2017;2410603;Rafael Godeiro - RN;NA;NA;88;NA;542024,31;441;28;19;892;2;120;35;NA;2313;1330
2017;2410702;Riacho da Cruz - RN;674,2;439;NA;NA;526838,38;229;6;5;NA;10;42;14;NA;1538;1284
2017;2410801;Riacho de Santana - RN;807,1;691;205;98;1376830,35;918;NA;NA;1215;53;252;34;2;3540;1361
2017;2410900;Riachuelo - RN;1214,8;1890;NA;802;513133,92;1015;17;13;NA;92;87;55;1;5907;1598
2017;2411007;Rodolfo Fernandes - RN;1601,0;NA;190;NA;945906,85;369;10;8;445;15;57;28;2;2170;3294
2017;2411056;Tibau - RN;3152,6;39262;NA;NA;8207158,14;3099;202;184;NA;31;19;33;2;175416;12432
2017;2411106;Ruy Barbosa - RN;519,7;892;NA;NA;447526,73;529;8;5;NA;26;63;56;NA;1596;933
2017;2411205;Santa Cruz - RN;1270,2;14365;NA;NA;2722351,64;1010;25;23;NA;30;41;86;2;8055;8196
2017;2411403;Santana do Matos - RN;4771,0;6326;882;NA;4730446,70;2920;28;24;NA;166;332;88;6;20021;12790
2017;2411429;Santana do Seridó - RN;135,6;NA;NA;NA;1063438,29;322;NA;NA;NA;17;2;70;2;2443;3991
2017;2411502;Santo Antônio - RN;2109,2;1714;1968;540;3830542,63;2827;38;33;4728;316;346;71;1;12943;12090
2017;2411601;São Bento do Norte - RN;955,2;1406;NA;152;337381,00;783;19;18;NA;90;48;24;1;15391;14125
2017;2411700;São Bento do Trairí - RN;727,1;580;NA;NA;823276,63;496;6;5;NA;15;42;7;2;3020;772
2017;2411809;São Fernando - RN;NA;5982;14;304;1060735,10;741;10;10;NA;97;53;31;NA;9857;7050
2017;2411908;São Francisco do Oeste - RN;797,9;1029;NA;80;327510,14;569;31;16;NA;60;98;39;NA;3621;1565
2017;2412005;São Gonçalo do Amarante - RN;1042,6;4403;3393;NA;938412,42;1023;55;44;4447;101;23;43;9;20194;24788
2017;2412104;São João do Sabugi - RN;NA;4303;NA;NA;1426442,14;1017;13;13;NA;236;85;31;NA;8578;6717
2017;2412203;São José de Mipibu - RN;5325,3;11922;15151;7480;2827144,20;2615;132;109;23461;554;220;92;91;52933;40333
2017;2412302;São José do Campestre - RN;1261,8;966;NA;184;1180827,05;1041;22;19;NA;29;85;42;NA;4539;2207
2017;2412401;São José do Seridó - RN;818,0;5485;NA;146;1662597,35;506;20;17;NA;48;24;53;3;11081;7208
2017;2412500;São Miguel - RN;NA;1494;1601;NA;2167086,28;5261;27;24;10228;148;379;30;11;7768;11487
2017;2412559;São Miguel do Gostoso - RN;1332,8;391;1122;144;773946,79;664;9;9;2662;63;55;76;5;3779;8103
2017;2412609;São Paulo do Potengi - RN;1282,3;1662;440;NA;1322210,54;1090;29;27;1158;141;64;149;4;6171;4696
2017;2412708;São Pedro - RN;1384,5;1161;NA;NA;1340934,16;886;38;17;NA;133;106;80;6;5307;2706
2017;2412807;São Rafael - RN;NA;3478;137;NA;1366844,07;884;13;9;329;51;145;84;2;9707;11097
2017;2412906;São Tomé - RN;1297,4;1694;NA;NA;2115409,72;1445;29;22;NA;101;71;33;3;5739;2907
2017;2413003;São Vicente - RN;1179,4;2001;1502;275;631190,39;798;10;7;1591;100;34;65;5;6496;3821
2017;2413102;Senador Elói de Souza - RN;1868,5;1642;NA;435;764265,56;1506;17;15;NA;261;126;53;8;5822;1462
2017;2413201;Senador Georgino Avelino - RN;27,6;1180;NA;826;169000,00;181;NA;NA;NA;6;NA;9;9;7067;62260
2017;2413300;Serra de São Bento - RN;1213,4;781;496;NA;1010067,90;1310;49;8;2594;130;225;112;8;4061;1019
2017;2413359;Serra do Mel - RN;27765,4;1735;6347;NA;5876423,65;2180;176;171;26203;56;436;77;10;18376;20152
2017;2413409;Serra Negra do Norte - RN;NA;4450;462;339;2074267,15;1063;16;15;744;164;324;128;6;10696;7979
2017;2413508;Serrinha - RN;1708,0;1266;1257;723;2341951,95;2442;44;28;3490;237;223;28;4;10676;5946
2017;2413557;Serrinha dos Pintos - RN;1724,7;853;NA;NA;1360699,96;698;14;11;NA;118;197;179;1;2466;1399
2017;2413607;Severiano Melo - RN;2450,2;961;708;107;1374820,77;784;42;31;1529;62;102;41;20;4477;4240
2017;2413706;Sítio Novo - RN;1017,9;795;NA;77;821685,92;572;7;7;NA;80;27;62;6;3070;2058
2017;2413805;Taboleiro Grande - RN;184,7;480;27;NA;226720,00;541;NA;NA;86;48;29;26;NA;1435;810
2017;2413904;Taipu - RN;1900,2;5915;NA;969;3174264,88;1251;58;44;NA;235;80;21;8;25722;23728
2017;2414001;Tangará - RN;3275,3;1651;178;171;1309822,88;1114;25;16;1034;85;159;40;3;6453;4380
2017;2414100;Tenente Ananias - RN;806,7;895;NA;NA;898061,62;855;8;7;NA;12;164;35;NA;2724;4038
2017;2414159;Tenente Laurentino Cruz - RN;1693,6;1335;1602;174;986620,51;1263;9;9;5323;204;117;35;37;5233;3696
2017;2414209;Tibau do Sul - RN;1362,3;NA;NA;NA;212314,51;321;11;9;NA;32;9;32;11;10924;55257
2017;2414308;Timbaúba dos Batistas - RN;317,6;2391;55;NA;389109,60;316;6;4;353;29;101;14;NA;5221;4337
2017;2414407;Touros - RN;12852,9;8861;18435;7130;3813910,14;5176;210;173;30551;698;352;344;97;68448;113650
2017;2414456;Triunfo Potiguar - RN;365,4;1243;NA;87;531983,30;598;NA;NA;NA;24;98;27;NA;2609;6819
2017;2414506;Umarizal - RN;1754,0;577;298;NA;1895368,58;1145;12;12;1030;125;62;112;3;9077;3958
2017;2414605;Upanema - RN;5283,7;10353;12854;NA;1239933,04;3352;64;42;13653;236;531;273;8;22945;10493
2017;2414704;Várzea - RN;371,9;NA;NA;NA;563125,00;300;11;9;NA;85;33;15;NA;4769;2165
2017;2414753;Venha-Ver - RN;479,0;NA;358;NA;961455,10;1204;NA;NA;1888;8;120;35;NA;5565;1677
2017;2414803;Vera Cruz - RN;1715,1;2606;NA;NA;2630682,22;881;52;36;NA;221;139;28;19;10751;7637
2017;2414902;Viçosa - RN;106,1;NA;51;NA;172607,00;43;4;NA;284;3;21;1;1;296;645
2017;2415008;Vila Flor - RN;2977,6;NA;NA;NA;4000,00;199;19;11;NA;6;2;2;2;10449;7171
2017;2500106;Água Branca - PB;1331,1;412;NA;93;1847158,76;2419;NA;NA;4055;263;126;86;NA;3857;4022
2017;2500205;Aguiar - PB;499,9;501;649;NA;1583955,38;1630;5;5;3669;61;250;143;NA;4614;5473
2017;2500304;Alagoa Grande - PB;4262,1;4013;3365;888;2739569,72;4176;84;64;11263;472;405;266;22;22124;31687
2017;2500403;Alagoa Nova - PB;3420,2;5793;10388;3347;2026671,93;4818;12;12;29440;932;42;278;36;40802;41271
2017;2500502;Alagoinha - PB;1159,3;988;1382;470;1489010,76;2128;28;21;7254;282;445;123;6;7487;9937
2017;2500536;Alcantil - PB;1225,5;NA;NA;NA;547537,01;1295;NA;NA;NA;222;1;237;NA;5218;4454
2017;2500577;Algodão de Jandaíra - PB;512,0;NA;NA;NA;662061,39;715;8;NA;NA;89;2;32;1;1419;1873
2017;2500601;Alhandra - PB;6095,3;6986;15055;NA;5067445,60;1790;57;51;53364;710;503;120;46;45944;24276
2017;2500700;São João do Rio do Peixe - PB;2198,9;5645;1366;NA;5208191,16;2585;31;25;6140;370;1209;101;6;15924;11218
2017;2500734;Amparo - PB;NA;720;NA;113;791326,55;761;4;4;NA;117;89;65;3;2720;1346
2017;2500775;Aparecida - PB;895,1;1472;862;283;1150362,42;1146;9;8;1958;172;216;196;2;4750;5411
2017;2500809;Araçagi - PB;4218,3;5422;12479;5352;6095521,26;5763;65;59;37353;1179;447;321;30;37964;39854
2017;2500908;Arara - PB;1390,5;1083;1243;NA;1352592,35;2731;19;18;3984;523;206;123;3;5371;6028
2017;2501005;Araruna - PB;3072,4;1617;1758;NA;1489674,66;3949;49;47;8607;419;745;242;8;9540;13554
2017;2501104;Areia - PB;4306,6;3736;10308;NA;2701384,72;5366;77;58;33134;1239;299;379;67;31200;37947
2017;2501153;Areia de Baraúnas - PB;160,7;277;NA;16;582000,00;377;NA;NA;NA;19;43;48;NA;1161;683
2017;2501203;Areial - PB;1220,5;758;960;NA;290904,36;1831;11;11;4771;393;54;124;3;2885;2906
2017;2501302;Aroeiras - PB;NA;4994;2136;NA;2528684,05;5022;10;10;7374;1022;586;63;5;14562;9959
2017;2501351;Assunção - PB;624,7;485;NA;NA;314476,60;404;8;8;NA;19;67;54;3;1646;1635
2017;2501401;Baía da Traição - PB;819,0;NA;791;NA;609698,23;1273;3;3;3638;153;63;343;2;3350;13327
2017;2501500;Bananeiras - PB;3408,6;4191;4773;1367;3097313,11;5539;35;27;20432;1076;372;173;16;23975;52423
2017;2501534;Baraúna - PB;967,1;287;211;NA;399448,80;774;NA;NA;NA;68;262;35;2;1195;1300
2017;2501575;Barra de Santana - PB;3467,5;13928;NA;NA;2293553,11;3479;11;11;NA;959;31;210;NA;23344;7923
2017;2501609;Barra de Santa Rosa - PB;5838,3;3121;1554;NA;2038210,44;4418;30;27;6536;414;744;146;1;10962;17400
2017;2501708;Barra de São Miguel - PB;NA;2307;NA;NA;1669028,83;1191;12;12;NA;94;58;34;1;6098;6022
2017;2501807;Bayeux - PB;62,0;239;NA;104;83668,14;117;NA;NA;NA;26;8;3;5;1950;7657
2017;2501906;Belém - PB;854,2;789;839;NA;2051593,55;1435;13;13;2526;216;262;29;2;7223;6292
2017;2502003;Belém do Brejo do Cruz - PB;132,0;3905;NA;124;1735803,01;779;40;29;NA;34;127;115;3;8015;5913
2017;2502052;Bernardino Batista - PB;203,8;294;207;NA;364820,71;468;NA;NA;1976;16;77;95;NA;1274;1318
2017;2502102;Boa Ventura - PB;939,1;517;412;188;654554,64;705;8;8;NA;39;103;49;4;3306;2665
2017;2502151;Boa Vista - PB;1447,5;7380;NA;NA;1012201,21;1714;17;14;NA;368;22;54;1;24867;9938
2017;2502201;Bom Jesus - PB;NA;151;NA;44;286858,70;323;3;NA;NA;9;86;68;NA;1163;1865
2017;2502300;Bom Sucesso - PB;340,0;NA;291;NA;1266817,51;794;5;5;1419;4;144;214;NA;3779;3605
2017;2502409;Bonito de Santa Fé - PB;929,5;821;NA;224;2725571,98;1504;NA;NA;NA;47;249;20;1;4872;4995
2017;2502508;Boqueirão - PB;1538,5;7460;557;NA;5053552,50;2189;27;24;1623;369;40;106;2;15781;17023
2017;2502607;Igaracy - PB;440,1;582;NA;NA;1551074,12;606;NA;NA;594;12;12;16;NA;2884;4964
2017;2502706;Borborema - PB;690,7;473;1337;NA;243201,42;625;NA;NA;3822;157;56;102;4;3025;21193
2017;2502805;Brejo do Cruz - PB;54,3;3242;32;NA;1902501,93;926;12;11;178;123;221;145;NA;11927;4877
2017;2502904;Brejo dos Santos - PB;238,8;443;139;NA;1299771,27;515;NA;NA;565;40;84;102;NA;2014;2004
2017;2503001;Caaporã - PB;8150,2;4470;25971;NA;1123591,80;3138;62;56;33916;491;222;22;34;40412;11114
2017;2503100;Cabaceiras - PB;1114,5;2622;NA;NA;623383,11;1653;17;17;NA;329;66;110;21;9088;5747
2017;2503209;Cabedelo - PB;NA;NA;NA;NA;15078000,00;54;NA;NA;NA;4;1;4;1;285;7146
2017;2503308;Cachoeira dos Índios - PB;971,0;724;905;NA;2383235,93;1496;NA;NA;4693;63;445;93;7;5204;5676
2017;2503407;Cacimba de Areia - PB;352,7;591;140;69;871825,74;975;5;5;557;100;128;155;NA;3497;3043
2017;2503506;Cacimba de Dentro - PB;2865,0;1693;NA;571;1157691,43;4636;14;14;8039;725;610;275;NA;5252;5145
2017;2503555;Cacimbas - PB;1133,7;661;908;NA;888100,00;2156;15;15;5492;311;377;119;1;5988;1530
